id,departure,destination,startStation,endStation,journey,distance
1788.1112.A,Thái Bình,Vĩnh Phúc,Trung tâm TP Thái Bình,Vĩnh Tường,BX Vĩnh Tường - QL2 - Đường Võ Văn Kiệt - Đường Hoàng Sa - Đường Trường Sa - QL5 - Đường Vành đai 3 trên cao (Đoạn Cầu Thanh Trì - Pháp Vân) - Đường cao tốc Pháp Vân - QL1 - QL21 - QL10 - BX Trung tâm TP Thái Bình,180
1788.1115.A,Thái Bình,Vĩnh Phúc,Trung tâm TP Thái Bình,Phúc Yên,BX Trung tâm TP Thái Bình - QL10 - QL39 - Cầu Triều Dương - QL5 - QL2 - BX Phúc Yên,180
1788.1319.A,Thái Bình,Vĩnh Phúc,Bồng Tiên,Sông Lô,BX Sông Lô - ĐT307B - ĐT307 - TT Lập Thạch - ĐT305 - QL2 - QL5 - Cầu Đông Trù - Cầu Thanh Trì - Đường vành đai 3 trên cao (đoạn cầu thanh trì Pháp Vân) - Cao tốc Pháp Vân - QL21 - QL10 - TL463 - BX Bồng Tiên,180
1788.1515.A,Thái Bình,Vĩnh Phúc,Huyện Thái Thụy,Phúc Yên,BX Thái Thụy - QL39 - QL10 - ĐT391 - Hải Dương - QL5 - QL3 - QL2 - BX Phúc Yên,190
1788.1517.A,Thái Bình,Vĩnh Phúc,Huyện Thái Thụy,Tam Đảo,BX Tam Đảo - QL2B - ĐT302 - TT Gia Khánh - ĐT310 - ĐT301 - QL2 - Đường Võ Văn Kiệt - Đường Hoàng Sa - Đường Trường Sa - QL5 - Cao tốc 5B - Gia Lộc - TT Tứ KǶ - ĐT319 - QL10 - QL39 - BX Thái Thụy,210
1788.2212.A,Thái Bình,Vĩnh Phúc,Huyện Tiền Hải,Vĩnh Tường,BX Tiền Hải - QL37B - ĐT458 - QL10 - QL39 - QL5 - Cầu Đông Trù - QL5 kéo dài - QL3 - QL2 - BX Vĩnh Tường,196
1793.1511.A,Thái Bình,Bình Phước,Huyện Thái Thụy,Trường Hải,BX Thái Thụy - QL39 - QL10 - QL1A - QL13 - ĐT741 - BX Trường Hải,1800
1793.1516.A,Thái Bình,Bình Phước,Huyện Thái Thụy,Bình Long,BX Thái Thụy - QL39 - QL10 - QL1A - QL13 - BX Bình Long,1900
1793.1611.A,Thái Bình,Bình Phước,Huyện Đông Hưng,Trường Hải,BX Đông Hưng - QL10 - QL1A - QL13 - ĐT741 - BX Trường Hải,1524
1793.1612.A,Thái Bình,Bình Phước,Huyện Đông Hưng,Phước Long,BX Huyện Đông Hưng - QL10 - QL1 - BX Phước Long,1800
1793.1813.A,Thái Bình,Bình Phước,Huyện Kiến Xương,Lộc Ninh,BX Kiến Xương - ĐT458 - QL10 - QL1A - QL13 - BX Lộc Ninh,1470
1793.2012.A,Thái Bình,Bình Phước,Huyện Hưng Hà,Phước Long,BX Huyện Hưng Hà - QL39 - QL10 - QL1 - BX Phước Long,1982
1793.2214.A,Thái Bình,Bình Phước,Huyện Tiền Hải,Bù Đốp,BX Tiền Hải - QL37B - ĐT458 - QL10 - QL1A - QL14B - QL14 - ĐT741 - ĐT759 - ĐT759B - BX Bù Đốp,1600
1797.1111.A,Thái Bình,Bắc Kạn,Trung tâm TP Thái Bình,Bắc Kạn,BX Bắc Kạn - QL3 - QL18 - QL1A - QL10 - BX Trung tâm TP Thái Bình,276
1797.1114.A,Thái Bình,Bắc Kạn,Trung tâm TP Thái Bình,Ba Bể,BX Ba Bể - ĐT258 - QL3 - TP Thái Nguyên - Cao tốc (Hà Nội - Thái Nguyên) - QL1 - QL21 - QL10 - BX Trung tâm TP Thái Bình,305
1797.1114.B,Thái Bình,Bắc Kạn,Trung tâm TP Thái Bình,Ba Bể,BX Ba Bể - ĐT258 - QL3 - TP Thái Nguyên - Cao tốc (Hà Nội - Thái Nguyên) - QL5 - QL39 - QL10 - BX Trung tâm TP Thái Bình,305
1797.1715.A,Thái Bình,Bắc Kạn,QuǶnh Côi,Pác Nặm,BX Pác Nặm - ĐT258B (Xã Cổ Linh - Cao Tân) - QL279 - ĐT258 - QL3 - Cao tốc Hà Nội - Thái Nguyên - QL1 - QL5 - QL39 - QL10 - ĐT396B - BX QuǶnh Côi,420
1797.1814.A,Thái Bình,Bắc Kạn,Huyện Kiến Xương,Ba Bể,BX Ba Bể - ĐT258 - QL3 - TP Thái Nguyên - Cao tốc (Hà Nội - Thái Nguyên) - QL1 - QL21 - QL10 - (ĐT458) - BX Kiến Xương,320
1797.1814.B,Thái Bình,Bắc Kạn,Huyện Kiến Xương,Ba Bể,BX Ba Bể - ĐT258 - QL3 - TP Thái Nguyên - Cao tốc (Hà Nội - Thái Nguyên) - QL5 - QL39 - QL10 (ĐT458) - BX Kiến Xương,320
1797.2212.A,Thái Bình,Bắc Kạn,Huyện Tiền Hải,Chợ Đồn,BX Chợ Đồn - QL3B - ĐT257B - ĐT254 - ĐT268 - QL3 - Thái Nguyên - QL3 mới - Cầu Thanh Trì - QL1A - QL21 - QL10 - Đường Lý Thường Kiệt - QL39 - BX Tiền Hải,370
1797.2214.A,Thái Bình,Bắc Kạn,Huyện Tiền Hải,Ba Bể,BX Ba Bể - ĐT258 - QL3 - TP Thái Nguyên - Cao tốc (Hà Nội - Thái Nguyên) - QL1 - QL21 - QL10 - (ĐT458) - BX Huyện Tiền Hải,340
1797.2214.B,Thái Bình,Bắc Kạn,Huyện Tiền Hải,Ba Bể,BX Ba Bể - ĐT258 - QL3 - TP Thái Nguyên - Cao tốc (Hà Nội - Thái Nguyên) - QL5 - QL39 - QL10 - ĐT458 - BX Huyện Tiền Hải,340
1798.1111.A,Thái Bình,Bắc Giang,Trung tâm TP Thái Bình,Bắc Giang,BX Bắc Giang - ĐT295B - TP Bắc Ninh - QL5 - ĐT39 - QL10 - BX Trung tâm TP Thái Bình,130
1798.1111.B,Thái Bình,Bắc Giang,Trung tâm TP Thái Bình,Bắc Giang,BX Bắc Giang - Đường Xương Giang - Đường Thân Nhân Trung - ĐT295B - QL17 - Cao tốc Hà Nội - Bắc Giang - QL5 - ĐT39 - QL10 - BX Trung tâm TP Thái Bình,130
1798.1114.A,Thái Bình,Bắc Giang,Trung tâm TP Thái Bình,Lục Ngạn,BX Lục Ngạn - QL31 - TT Đồi Ngô - QL37 - QL10 - BX Trung tâm TP Thái Bình,200
1798.1121.A,Thái Bình,Bắc Giang,Trung tâm TP Thái Bình,Cầu Gồ,BX Trung tâm TP Thái Bình - QL10 - ĐT39 - QL5 - ĐT295B - QL17 - BX Cầu Gồ,160
1798.1511.A,Thái Bình,Bắc Giang,Huyện Thái Thụy,Bắc Giang,BX Bắc Giang - Xương Giang - Nguyễn Văn Cừ - Lê Lợi - Hùng Vương - QL1A - QL5 - ĐT39 - QL10 - BX Huyện Thái Thụy,130
1798.1511.B,Thái Bình,Bắc Giang,Huyện Thái Thụy,Bắc Giang,BX Huyện Thái Thụy - QL37 - cầu Sông Hóa - QL10 - cầu Quý Cao - Vĩnh Bảo - Tứ KǶ - thành phố Hải Dương - QL37 - Thị xã Sao Đỏ - QL18 - Cao tốc (Hà Nội - Bắc Giang) - QL17 - ĐT295B - Đường Thân Nhân Trung - Đường Xương Giang - BX Bắc Giang,130
1798.1514.A,Thái Bình,Bắc Giang,Thái Thụy,Lục Ngạn,"BX Thái Thụy - QL37 - Cầu Sông Hóa - Nam Am, Vĩnh Bảo - QL10 - Thị trấn Tứ KǶ - QL5 - Chí Linh, Sao Đỏ - QL18 - QL1A - Siêu thị Go - ĐT293 - Xã Khám Lạng Lục Nam - QL37 - Xã Tiên Hưng, Lục Nam - ĐT293 - Xã Bình Sơn - Tuyến đường Bình Sơn, Nam Dương, Lục Ngạn - Thị trấn Chǜ - QL31 - BX Lục Ngạn",210
1798.2211.A,Thái Bình,Bắc Giang,Huyện Tiền Hải,Bắc Giang,BX Huyện Tiền Hải - QL37B - ĐT458 - Cầu Bo - Đường Võ Nguyên Giáp - QL10 - Cầu Quý Cao - Vĩnh Bảo - Tứ KǶ - QL37 - QL18 - Cao tốc (Hà Nội - Bắc Giang) - QL17 - Đường Thân Nhân Trung - Đương Xương Giang - BX Bắc Giang,180
1798.2221.A,Thái Bình,Bắc Giang,Huyện Tiền Hải,Cầu Gồ,BX Tiền Hải - QL37B - ĐT458 - QL10 - ĐT39 - QL5 - ĐT295B -QL17 - BX Cầu Gồ,215
1799.1111.A,Thái Bình,Bắc Ninh,Trung tâm TP Thái Bình,Bắc Ninh,BX Bắc Ninh - QL1A - Cầu Thanh Trì - Phủ Lý - QL21 - QL10 - BX TP Thái Bình,150
1799.1111.B,Thái Bình,Bắc Ninh,Trung tâm TP Thái Bình,Bắc Ninh,BX Bắc Ninh - QL38 - TP Hải Dương - QL5 - QL10 - TP Thái Bình - BX TT TP Thái Bình,130
1799.1112.A,Thái Bình,Bắc Ninh,Trung tâm TP Thái Bình,Quế Võ,BX Quế Võ - QL18 - QL1 - QL21 - QL10 - BX Trung tâm TP Thái Bình,155
1799.1511.A,Thái Bình,Bắc Ninh,Huyện Thái Thụy,Bắc Ninh,BX Thái Thụy - ĐT456 - QL39 - Ngã tư Gia Lễ - QL10 - QL39 - QL5 - QL1 - cầu Bồ Sơn - Đường Nguyễn Trãi - BX Bắc Ninh,145
1799.1512.A,Thái Bình,Bắc Ninh,Huyện Thái Thụy,Quế Võ,BX Quế Võ - QL18 - QL1 - QL38 - Ngã ba Quán Gỏi - QL5 - TP Hải Dương - QL10 - Ngã ba Gia Lễ - BX Thái Thụy,170
1799.1811.A,Thái Bình,Bắc Ninh,Huyện Kiến Xương,Bắc Ninh,BX Kiến Xương - ĐT458 - QL10 - QL21 - Liêm Tuyền - Đường nối cao tốc cầu Giẽ - Ninh Bình - Cao tốc Hà Nội Hải Phòng - Cầu Hưng Hà - QL39 - QL5 - QL1 - BX Bắc Ninh,160
1799.2211.A,Thái Bình,Bắc Ninh,Huyện Tiền Hải,Bắc Ninh,BX Bắc Ninh - QL1A - QL5 - QL39 - QL37B - TL291 - BX Tiền Hải,160
1799.2211.B,Thái Bình,Bắc Ninh,Huyện Tiền Hải,Bắc Ninh,BX Bắc Ninh - QL18 - QL37 - QL5 - ĐT319 - QL10 - QL37B - BX Tiền Hải,170
1799.2212.A,Thái Bình,Bắc Ninh,Huyện Tiền Hải,Quế Võ,BX Quế Võ - QL18 - QL37 - QL5 - ĐT319 - QL10 - QL37B - BX Tiền Hải,110
1799.2213.A,Thái Bình,Bắc Ninh,Huyện Tiền Hải,Lương Tài,BX Tiền Hải - QL37B - ĐT458 - QL10 - QL39 - QL5A - QL17 - BX Lương Tài,120
1819.1112.A,Nam Định,Phú Thọ,Nam Định,Phú Thọ,BX Phú Thọ - ĐT320 - ĐT315B - QL2 - QL1 - QL21 - BX Nam Định,220
1819.1122.A,Nam Định,Phú Thọ,Nam Định,Mỹ Lung,BX Mỹ Lung - QL70 - QL32C - IC 10 - QL2 - QL1 - BX Nam Định,250
1819.1311.A,Nam Định,Phú Thọ,Hải Hậu,Việt Trì,BX Việt Trì - QL2 - QL3 - QL10 - QL21 - BX Hải Hậu,210
1819.1315.A,Nam Định,Phú Thọ,Hải Hậu,Ấm Thượng,BX Ấm Thượng - QL2D - QL70B - ĐT314 - ĐT315B- QL2 - Đường Võ Văn Kiệt - Đường 5 kéo dài - Cầu Đông Trù - Cầu Thanh Trì - Cao tốc Pháp Vân - Cầu Giẽ - Ninh Bình - Đại lộ Thiên Trường - Đường Lê Đức Thọ - QL21 - BX Hải Hậu,260
1819.1316.A,Nam Định,Phú Thọ,Hải Hậu,Đề Ngữ,BX Đề Ngữ - QL70B - QL32 - QL21 - Đại lộ Thăng Long - Vành đai 3 trên cao - QL1A - QL21B - QL10 - QL21 - BX Hải Hậu,285
1819.1411.A,Nam Định,Phú Thọ,Giao Thủy,Việt Trì,BX Giao Thủy - TL489 - QL21 - Đường Lê Đức Thọ - QL10 - QL21B- Cao tốc Ninh Bình Cầu Giẽ Pháp Vân - Đường vành đai 3 trên cao - QL32 Cầu Trung Hà - Cầu Phong Châu - Phú Thọ - BX Việt Trì,220
1819.1411.B,Nam Định,Phú Thọ,Giao Thủy,Việt Trì,BX Giao Thủy - TL489 - QL21- Đường Lê Đức Thọ - QL10 - Đại lộ Thiên Trường - Cao tốc Ninh Bình - Vầu Giẽ - Pháp Vân - Đường vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - Đường dẫn cầu Thanh Trì - Đường Nguyễn Văn Linh - Đường Lý Sơn - Đường Trường Sa - Cầu Đông Trù - Đường Trường Sa - Đường Hoàng Sa - Đường Võ Văn Kiệt - QL2 - BX Việt Trì,220
1819.1412.A,Nam Định,Phú Thọ,Giao Thủy,Phú Thọ,BX Giao Thủy - ĐT489 - QL21 - QL10 - QL21B - Liêm Tuyền - Cao tốc Cầu Giẽ Ninh Bình - Cao tốc Pháp Vân Cầu Giẽ - Đường vành đai 3 trên cao - Nhổn - QL32 - Cầu Trung Hà - ĐT320 - BX Phú Thọ,220
1819.1413.A,Nam Định,Phú Thọ,Giao Thủy,Thanh Sơn,"BX Giao Thủy - TL489 - QL21 - Đường Lê Đức Thọ - QL10 - Đại lộ Thiên Trường - Cao tốc Pháp Vân, Cầu Giẽ, Ninh Bình - Đường vành đai 3 - Đại lộ Thăng Long - QL21 - QL32 - BX Thanh Sơn",220
1819.1511.A,Nam Định,Phú Thọ,Thịnh Long,Việt Trì,BX Việt Trì - QL2 - QL3 - QL10 - QL21 - BX Thịnh Long,220
1819.1512.A,Nam Định,Phú Thọ,Thịnh Long,Phú Thọ,BX Thịnh Long - QL21 - QL1A - QL70 - Đ Thăng Long - QL2 - BX Phú Thọ,220
1819.1613.A,Nam Định,Phú Thọ,Quất Lâm,Thanh Sơn,"BX Thanh Sơn - QL32 - QL21A - Đại lộ Thăng Long - Đường vành đai 3 trên cao (Đoạn BigC - Cầu Thanh trì) - Cao tốc Pháp Vân - Cao tốc Hà Nội, Ninh Bình - Nút giao Liên Tuyền - đại lộ Thiên Trường - QL10 - đường Lê Đức Thọ - QL21 - Cầu Lạc Quần - Ngã 3 cầu Lạc Quần - QL21 - Ngã tư Hải Hậu - Cầu Thức Hóa - TL489B - QL37B - BX Quất Lâm",260
1819.2213.A,Nam Định,Phú Thọ,Trực Ninh,Thanh Sơn,"BX Trực Ninh - QL21 - Đường Lê Đức Thọ - QL10 - Đại lộ Thiên Trường - Cao tốc Pháp Vân, Cầu Giẽ, Ninh Bình - Đường vành đai 3 - Đại lộ Thăng Long - QL21 - QL32 - BX Thanh Sơn",210
1819.2420.A,Nam Định,Phú Thọ,Ý Yên,Thanh Ba,BX Lâm - ĐT57A - ĐT57B - Đò đồng Cao - QL37B - Thị trấn gôi- ĐT56 - QL21- Cao tốc mới Cao Bồ Cầu Giẽ - Cao tốc Cầu Giẽ Pháp Vân - Vanh đai 3 - Đường Thăng Long Nội Bài - QL2 - ĐT315B - ĐT314 - BX Thanh Ba,255
1819.2612.A,Nam Định,Phú Thọ,Phía Nam TP Nam Định,Phú Thọ,BX Phía Nam TP Nam Định - Đường Lê Đức Thọ - QL10 - QL21B - Cầu Giẽ Ninh Bình - Cao tốc Pháp Vân - Đường vành đai 3 - QL32 - BX Phú Thọ,190
1820.1112.A,Nam Định,Thái Nguyên,Nam Định,Đại Từ,BX Nam Định - QL21B - Cao tốc Cầu Giẽ Ninh Bình - Cao tốc Pháp Vân Cầu Giẽ - Đường vành đai 3 - Cầu Thanh Trì - QL1A - Cầu Phù Đổng - QL3 mới (Cao tốc Hà Nội Thái Nguyên) - QL3 (Tuyến tránh TP Thái Nguyên) - QL37 - BX Đại Từ,210
1820.1113.A,Nam Định,Thái Nguyên,Nam Định,Đình Cả,BX Đình Cả - QL3 - Sóc Sơn - Hà Nội - Phủ Lý - QL21B - QL10 - BX Nam Định,210
1820.1113.B,Nam Định,Thái Nguyên,Nam Định,Đình Cả,BX Đình Cả - QL1B - QL3 - QL1A - BX Nam Định,210
1820.1114.A,Nam Định,Thái Nguyên,Nam Định,Phổ Yên,BX Nam Định - QL1A - Pháp Vân - Cầu Thanh Trì - QL3 - BX Phổ Yên,135
1820.1115.A,Nam Định,Thái Nguyên,Nam Định,Phú Bình,BX Nam Định - QL1A - Pháp Vân - Cầu Thanh Trì - Cao tốc Hà Nội Thái Nguyên - QL3 - ĐT261 - QL37 - BX Phú Bình,160
1820.1116.A,Nam Định,Thái Nguyên,Nam Định,Trung tâm TP Thái Nguyên,BX Trung tâm TP Thái Nguyên - QL21 - QL1A - QL2 - QL3 (Cầu Họ - Bình Lục - Phủ Lý - Phủ Lỗ) - BX Nam Định,170
1820.1117.A,Nam Định,Thái Nguyên,Nam Định,Định Hóa,BX Nam Định - QL21 - QL1A - Cao tốc (Cầu Giẽ - Pháp Vân) - Đường trên cao vành đai 3 (đoạn Pháp Vân-Cầu Thanh Trì) - Cầu Thanh Trì - Cao tốc (Hà Nội-Thái Nguyên) - QL3 - QL3C - BX Định Hóa,220
1820.1312.A,Nam Định,Thái Nguyên,Hải Hậu,Đại Từ,BX Đại Từ - QL37 - Ngã ba Bờ Đậu - QL3 đoạn Đường tránh Thành phố Thái Nguyên - QL3 - Sóc Sơn - Hà Nội - Đường cao tốc Pháp Vân Cầu Giẽ - QL1A - TP Phủ Lý - QL2 - QL10 - Đường Lê Đức Thọ - QL21 - BX Hải Hậu,235
1820.1313.A,Nam Định,Thái Nguyên,Hải Hậu,Đình Cả,BX Đình Cả - QL3 - Sóc Sơn - Hà Nội - Phủ Lý - QL21B - QL10 - QL21 - BX Hải Hậu,250
1820.1313.B,Nam Định,Thái Nguyên,Hải Hậu,Đình Cả,BX Đình Cả - QL1B - QL3 - QL1A - BX Hải Hậu,250
1820.1314.A,Nam Định,Thái Nguyên,Hải Hậu,Phổ Yên,BX Hải Hậu - QL21 - Đường Lê Đức Thọ - QL1A - Pháp Vân - Cầu Thanh Trì - QL3 - BX Phổ Yên,180
1820.1316.A,Nam Định,Thái Nguyên,Hải Hậu,Trung tâm TP Thái Nguyên,BX Hải Hậu - QL21 - Đường Lê Đức Thọ - QL10 - QL21 - QL1A - Cầu Giẽ - Pháp Vân - Cầu Thanh Trì - QL3 - BX Trung tâm TP Thái Nguyên,210
1820.1317.A,Nam Định,Thái Nguyên,Hải Hậu,Định Hóa,BX Định Hóa - QL3C - QL3 - Cầu Thanh Trì - Đường trên cao vành đai 3 (đoạn Pháp Vân - Cầu Thanh Trì) - QL1A - BX Hải Hậu,260
1820.1412.A,Nam Định,Thái Nguyên,Giao Thủy,Đại Từ,BX Đại Từ - QL37 - Ngã ba Bờ Đậu - QL3 đoạn Đường tránh Thành phố Thái Nguyên - QL3 - Sóc Sơn - Hà Nội - Đường cao tốc Pháp Vân Cầu Giẽ - QL1A - TP Phủ Lý - BX Giao Thủy,235
1820.1414.A,Nam Định,Thái Nguyên,Giao Thủy,Phổ Yên,BX Giao Thủy - TL489 - QL21 - Đường Lê Đức Thọ - QL1A - QL2 - QL3 - BX Phổ Yên,180
1820.1416.A,Nam Định,Thái Nguyên,Giao Thủy,Trung tâm TP Thái Nguyên,BX Giao Thủy - ĐT489 - Đường S2 - QL1A - QL2 - QL3 - BX Trung tâm TP Thái Nguyên,218
1820.1417.A,Nam Định,Thái Nguyên,Giao Thủy,Định Hóa,BX Giao Thủy - ĐT489 - Đường S2 - QL1A - Đường vành đai 3 trên cao (đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - Đường dẫn cầu Thanh Trì - QL5 - Cầu vượt Đường 5 - Cầu Đông Trù - Đường Trường Sa - Đường Hoàng Sa - Đường Võ Văn Kiệt - QL2 - QL3 - QL3C - BX Định Hóa,270
1820.1512.A,Nam Định,Thái Nguyên,Thịnh Long,Đại Từ,BX Thịnh Long - QL21 - Đường Lê Đức Thọ - QL10 - QL21B - Cầu Giẽ - Pháp Vân - Cầu Thanh Trì - Cao tốc Hà Nội Thái Nguyên - QL3 - BX Đại Từ,260
1820.1516.A,Nam Định,Thái Nguyên,Thịnh Long,Trung tâm TP Thái Nguyên,BX Thịnh Long - QL21 - Đường Lê Đức Thọ - QL1A - Pháp Vân - Cầu Thanh Trì - QL3 - BX Trung tâm TP Thái Nguyên,220
1820.1517.A,Nam Định,Thái Nguyên,Thịnh Long,Định Hóa,BX Thịnh Long - QL21 - Đường Lê Đức Thọ - QL10 - QL21B - Cầu Giẽ - Pháp Vân - Đường vành đai 3 trên cao (đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - Cao tốc Hà Nội Thái Nguyên - QL3 - QL3C - BX Định Hóa,285
1820.1616.A,Nam Định,Thái Nguyên,Quất Lâm,Trung tâm TP Thái Nguyên,BX Quất Lâm - ĐT51B - QL21 - QL21B - TP Phủ Lý - QL1A - QL3 mới (Cao tốc Hà Nội - Thái Nguyên) - Phổ Yên - QL3 - BX Trung Tâm TP Thái Nguyên,200
1820.1712.A,Nam Định,Thái Nguyên,Quỹ Nhất,Đại Từ,BX Quỹ Nhất - Đường Chợ Gạo - TL490C - Đ Lê Đức Thọ - QL10 - QL21B - Liêm Tuyền - Cao tốc Cầu Giẽ Ninh Bình - Cao tốc Pháp Vân Cầu Giẽ - Cầu Thanh Trì - QL3 - QL37 - BX Đại Từ,235
1820.1714.A,Nam Định,Thái Nguyên,Quỹ Nhất,Phổ Yên,BX Quỹ Nhất - Đường Chợ Gạo - TL490C - Đường Lê Đức Thọ - QL10 - QL21B - QL21 - TP Phủ Lý - QL1A - Hà Nội - QL3 - BX Phổ Yên,190
1820.1716.A,Nam Định,Thái Nguyên,Quỹ Nhất,Trung tâm TP Thái Nguyên,BX Quỹ Nhất - Đường Chợ Gạo - TL490C - Đường Lê Đức Thọ - QL10 - QL21B - QL21 - TP Phủ Lý - QL1A - Hà Nội - QL3 - BX Trung Tâm TP Thái Nguyên,225
1820.1717.A,Nam Định,Thái Nguyên,Quỹ Nhất,Định Hóa,BX Quỹ Nhất - Đường Chợ Gạo - TL490C - Đường Lê Đức Thọ - QL10 - QL21B - QL21 - TP Phủ Lý - QL1A - Đường trên cao vành đai 3 (đoạn Pháp Vân-Cầu Thanh Trì)-Cầu Thanh Trì - QL3- QL3C - BX Định Hóa,275
1820.1816.A,Nam Định,Thái Nguyên,Nghĩa Hưng,Trung tâm TP Thái Nguyên,BX Nghĩa Hưng - QL21 - QL1A - QL2 - BX Trung tâm TP Thái Nguyên,180
1820.1817.A,Nam Định,Thái Nguyên,Nghĩa Hưng,Định Hóa,BX Nghĩa Hưng - ĐT490C - QL21 - Đường Lê Đức Thọ - QL1A - Pháp Vân - Đường trên cao vành đai 3 (đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL3 - QL3C - BX Định Hóa,230
1820.2212.A,Nam Định,Thái Nguyên,Trực Ninh,Đại Từ,BX Trực Ninh - QL21 - Đường Lê Đức Thọ - QL10 - QL21B - QL21 - QL1A - QL3 - Ngã 3 Viện Lao - QL3 (tuyến tránh TP Thái Nguyên) - QL37 - BX Đại Từ,230
1820.2216.A,Nam Định,Thái Nguyên,Trực Ninh,Trung tâm TP Thái Nguyên,BX Trực Ninh - QL21 - Đường Lê Đức Thọ - QL10 - QL21 - QL1A - Cao tốc (Cầu Giẽ - Pháp Vân) - Vành đai 3 trên cao - Cầu Thanh trì - QL5 - Cầu Đuống - QL3 - BX Trung tâm TP Thái Nguyên,190
1820.2217.A,Nam Định,Thái Nguyên,Trực Ninh,Định Hóa,BX Trực Ninh - QL21 - Đường Lê Đức Thọ - QL10 - QL21 - QL1A - Cao tốc (Cầu Giẽ - Pháp Vân) - Đường trên cao vành đai 3 (đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL3 - QL3C - BX Định Hóa,24
1820.2316.A,Nam Định,Thái Nguyên,Xuân Trường,Trung tâm TP Thái Nguyên,BX Xuân Trường - TL489 - Cầu Lạc Quần - QL21 - Đường Lê Đức Thọ - QL10 - QL21B - QL21 - QL1A - Cao tốc (Cầu Giẽ - Pháp Vân) - Cầu Thanh Trì - QL3 - BX Trung Tâm TP Thái Nguyên,230
1820.2317.A,Nam Định,Thái Nguyên,Xuân Trường,Định Hóa,BX Xuân Trường - TL489 - Cầu Lạc Quần - QL21 - Đường Lê Đức Thọ - QL10 - QL21B - QL21 - QL1A - Cao tốc (Cầu Giẽ - Pháp Vân) - Vành đai 3 trên cao (đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL3 - QL3C - BX Định Hóa,270
1820.2412.A,Nam Định,Thái Nguyên,Ý Yên,Đại Từ,BX Ý Yên - QL37B (ĐT486B cǜ) - QL10 - QL21 - QL1A - QL3 - TP Thái Nguyên - BX Đại Từ,215
1820.2416.A,Nam Định,Thái Nguyên,Ý Yên,Trung tâm TP Thái Nguyên,BX Ý Yên - TL485 - QL10 - QL21 - QL1A - QL3 - BX Trung tâm TP Thái Nguyên,180
1820.2417.A,Nam Định,Thái Nguyên,Ý Yên,Định Hóa,BX Ý Yên - ĐT485 - QL10 - Cao tốc (Pháp Vân - Cầu Giẽ) - Đường trên cao vành đai 3 (đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - Cao tốc (Hà Nội - Thái Nguyên) - QL3 - QL3C - BX Định Hóa,230
1820.2612.A,Nam Định,Thái Nguyên,Phía Nam TP Nam Định,Đại Từ,BX Phía Nam TP Nam Định - Đường Lê Đức Thọ - QL10 - QL21B - Cầu Giẽ - Pháp Vân - Cầu Thanh Trì - Cao tốc Hà Nội Thái Nguyên - QL37 - BX Đại Từ,190
1820.2616.A,Nam Định,Thái Nguyên,Phía Nam TP Nam Định,Trung tâm TP Thái Nguyên,BX Phía Nam TP Nam Định - QL21 - QL1A - QL2 - QL3 mới (Cao tốc Hà Nội - Thái Nguyên) - QL3 - BX Trung Tâm TP Thái Nguyên,160
1820.2616.B,Nam Định,Thái Nguyên,Phía Nam TP Nam Định,Trung tâm TP Thái Nguyên,BX Phía Nam TP Nam Định - Đường Lê Đức Thọ - QL10 - QL21B - Cầu Giẽ - Pháp Vân - Cầu Thanh Trì - Cao tốc (Hà Nội - Thái Nguyên) - BX Trung Tâm TP Thái Nguyên,175
1820.2617.A,Nam Định,Thái Nguyên,Phía Nam TP Nam Định,Định Hóa,BX Phía Nam TP Nam Định - Đường Lê Đức Thọ - QL10 - QL21B - Cao tốc Pháp Vân Cầu Giẽ - Vành đai 3 trên cao (đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - Cầu Thanh Trì - Cao tốc Hà Nội Thái Nguyên - QL3 - QL3C - BX Định Hóa,270
1821.1111.A,Nam Định,Yên Bái,Nam Định,Yên Bái,BX Nam Định - QL21 - QL1A - QL2 - QL13A - BX Yên Bái,275
1821.1116.A,Nam Định,Yên Bái,Nam Định,Nước Mát,BX Nam Định - QL21 - Cao tốc Pháp Vân Cầu Giẽ - Đường Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL5 - Cầu Đông Trù - Đường Trường Sa - Đường Hoàng Sa - Đường Võ Văn Kiệt - Cao tốc Nội Bài Lào Cai - Nút giao IC 12 - Đường Âu Cơ - QL32C - QL37 - BX Nước Mát,250
1821.1117.A,Nam Định,Yên Bái,Nam Định,Thác Bà,BX Nam Định - QL21 - QL1A - Pháp Vân - Vành đai 3 trên cao -Cầu Thanh Trì - QL5 - Cầu Đông Trù - Đường Trường Sa - Đường Hoàng Sa - Đường Võ Văn Kiệt - QL2 - Cao tốc Nội Bài Lào Cai - Nút giao IC8 - Phù Ninh - QL2 - BX Thác Bà,250
